Time,Cell,Users,Traffic_GB,Throughput_Mbps,CPU_Usage,Load_Ratio,Energy_W,Active,Efficiency_Throughput_Mbps_per_W,Efficiency_Data_Transfer_GB_per_W,Efficiency_Users_per_W
2026-01-01 13:55,Cell E,43,9.05,36.2,37.6,0.362,123.4,True,0.29335,0.07334,0.34846
2026-01-01 13:55,Cell F,80,16.69,66.7,65.1,0.667,160.1,True,0.41661,0.10425,0.49969
2026-01-01 14:00,Cell A,102,21.36,85.4,81.9,0.854,182.5,True,0.46795,0.11704,0.5589
2026-01-01 14:00,Cell B,91,19.06,76.2,73.6,0.762,171.5,True,0.44431,0.11114,0.53061
2026-01-01 14:00,Cell C,58,12.11,48.5,48.6,0.485,138.1,True,0.35119,0.08769,0.41999
2026-01-01 14:00,Cell D,79,16.54,66.1,64.5,0.661,159.4,True,0.41468,0.10376,0.49561
2026-01-01 14:00,Cell E,43,9.07,36.3,37.7,0.363,123.5,True,0.29393,0.07344,0.34818
2026-01-01 14:00,Cell F,83,17.43,69.7,67.7,0.697,163.7,True,0.42578,0.10648,0.50703
2026-01-01 14:05,Cell A,105,21.95,87.8,84.0,0.878,185.3,True,0.47383,0.11846,0.56665
2026-01-01 14:05,Cell B,86,18.01,72.0,69.8,0.72,166.4,True,0.43269,0.10823,0.51683
2026-01-01 14:05,Cell C,58,12.09,48.4,48.5,0.484,138.0,True,0.35072,0.08761,0.42029
2026-01-01 14:05,Cell D,66,13.76,55.0,54.5,0.55,146.0,True,0.37671,0.09425,0.45205
2026-01-01 14:05,Cell E,45,9.53,38.1,39.3,0.381,125.8,True,0.30286,0.07576,0.35771
2026-01-01 14:05,Cell F,82,17.12,68.5,66.6,0.685,162.2,True,0.42232,0.10555,0.50555
2026-01-01 14:10,Cell A,99,20.71,82.8,79.6,0.828,179.4,True,0.46154,0.11544,0.55184
2026-01-01 14:10,Cell B,91,19.1,76.4,73.7,0.764,171.7,True,0.44496,0.11124,0.52999
2026-01-01 14:10,Cell C,51,10.75,43.0,43.7,0.43,131.6,True,0.32675,0.08169,0.38754
2026-01-01 14:10,Cell D,85,17.83,71.3,69.2,0.713,165.6,True,0.43056,0.10767,0.51329
2026-01-01 14:10,Cell E,41,8.7,34.8,36.3,0.348,121.7,True,0.28595,0.07149,0.33689
2026-01-01 14:10,Cell F,63,13.23,52.9,52.6,0.529,143.5,True,0.36864,0.0922,0.43902
2026-01-01 14:15,Cell A,92,19.22,76.9,74.2,0.769,172.3,True,0.44631,0.11155,0.53395
2026-01-01 14:15,Cell B,97,20.32,81.3,78.2,0.813,177.5,True,0.45803,0.11448,0.54648
2026-01-01 14:15,Cell C,56,11.86,47.4,47.7,0.474,136.9,True,0.34624,0.08663,0.40906
2026-01-01 14:15,Cell D,78,16.29,65.2,63.6,0.652,158.2,True,0.41214,0.10297,0.49305
2026-01-01 14:15,Cell E,48,10.1,40.4,41.4,0.404,128.5,True,0.3144,0.0786,0.37354
2026-01-01 14:15,Cell F,71,14.79,59.2,58.3,0.592,151.0,True,0.39205,0.09795,0.4702
2026-01-01 14:20,Cell A,105,21.99,88.0,84.2,0.88,185.6,True,0.47414,0.11848,0.56573
2026-01-01 14:20,Cell B,95,19.95,79.8,76.8,0.798,175.8,True,0.45392,0.11348,0.54039
2026-01-01 14:20,Cell C,46,9.72,38.9,40.0,0.389,126.6,True,0.30727,0.07678,0.36335
2026-01-01 14:20,Cell D,73,15.21,60.9,59.8,0.609,153.0,True,0.39804,0.09941,0.47712
2026-01-01 14:20,Cell E,45,9.39,37.6,38.8,0.376,125.1,True,0.30056,0.07506,0.35971
2026-01-01 14:20,Cell F,69,14.49,58.0,57.2,0.58,149.6,True,0.3877,0.09686,0.46123
2026-01-01 14:25,Cell A,98,20.48,81.9,78.7,0.819,178.3,True,0.45934,0.11486,0.54964
2026-01-01 14:25,Cell B,86,18.05,72.2,70.0,0.722,166.6,True,0.43337,0.10834,0.51621
2026-01-01 14:25,Cell C,52,10.93,43.7,44.3,0.437,132.5,True,0.32981,0.08249,0.39245
2026-01-01 14:25,Cell D,76,15.94,63.7,62.4,0.637,156.5,True,0.40703,0.10185,0.48562
2026-01-01 14:25,Cell E,34,7.18,28.7,30.8,0.287,114.5,True,0.25066,0.06271,0.29694
2026-01-01 14:25,Cell F,65,13.6,54.4,54.0,0.544,145.3,True,0.3744,0.0936,0.44735
2026-01-01 14:30,Cell A,95,19.84,79.4,76.4,0.794,175.2,True,0.4532,0.11324,0.54224
2026-01-01 14:30,Cell B,92,19.21,76.8,74.2,0.768,172.2,True,0.44599,0.11156,0.53426
2026-01-01 14:30,Cell C,43,9.0,36.0,37.4,0.36,123.2,True,0.29221,0.07305,0.34903
2026-01-01 14:30,Cell D,84,17.59,70.4,68.3,0.704,164.5,True,0.42796,0.10693,0.51064
2026-01-01 14:30,Cell E,42,8.75,35.0,36.5,0.35,122.0,True,0.28689,0.07172,0.34426
2026-01-01 14:30,Cell F,67,14.0,56.0,55.4,0.56,147.2,True,0.38043,0.09511,0.45516
2026-01-01 14:35,Cell A,85,17.82,71.3,69.2,0.713,165.6,True,0.43056,0.10761,0.51329
2026-01-01 14:35,Cell B,84,17.66,70.6,68.6,0.706,164.8,True,0.4284,0.10716,0.50971
2026-01-01 14:35,Cell C,56,11.81,47.2,47.5,0.472,136.7,True,0.34528,0.08639,0.40966
2026-01-01 14:35,Cell D,78,16.45,65.8,64.2,0.658,159.0,True,0.41384,0.10346,0.49057
2026-01-01 14:35,Cell E,45,9.55,38.2,39.4,0.382,125.8,True,0.30366,0.07591,0.35771
2026-01-01 14:35,Cell F,63,13.17,52.7,52.4,0.527,143.2,True,0.36802,0.09197,0.43994
2026-01-01 14:40,Cell A,98,20.5,82.0,78.8,0.82,178.4,True,0.45964,0.11491,0.54933
2026-01-01 14:40,Cell B,88,18.52,74.1,71.7,0.741,168.9,True,0.43872,0.10965,0.52102
2026-01-01 14:40,Cell C,63,13.29,53.2,52.8,0.532,143.8,True,0.36996,0.09242,0.43811
2026-01-01 14:40,Cell D,85,17.84,71.4,69.2,0.714,165.7,True,0.4309,0.10766,0.51298
2026-01-01 14:40,Cell E,43,9.15,36.6,37.9,0.366,123.9,True,0.2954,0.07385,0.34705
2026-01-01 14:40,Cell F,70,14.63,58.5,57.7,0.585,150.2,True,0.38948,0.0974,0.46605
2026-01-01 14:45,Cell A,97,20.35,81.4,78.3,0.814,177.7,True,0.45808,0.11452,0.54586
2026-01-01 14:45,Cell B,86,17.97,71.9,69.7,0.719,166.2,True,0.43261,0.10812,0.51745
2026-01-01 14:45,Cell C,62,13.01,52.0,51.8,0.52,142.5,True,0.36491,0.0913,0.43509
2026-01-01 14:45,Cell D,81,16.89,67.6,65.8,0.676,161.1,True,0.41962,0.10484,0.50279
2026-01-01 14:45,Cell E,43,9.14,36.6,37.9,0.366,123.9,True,0.2954,0.07377,0.34705
2026-01-01 14:45,Cell F,60,12.55,50.2,50.2,0.502,140.2,True,0.35806,0.08951,0.42796
2026-01-01 14:50,Cell A,100,21.02,84.1,80.7,0.841,180.9,True,0.4649,0.1162,0.55279
2026-01-01 14:50,Cell B,85,17.9,71.6,69.4,0.716,165.9,True,0.43159,0.1079,0.51236
2026-01-01 14:50,Cell C,64,13.39,53.6,53.2,0.536,144.3,True,0.37145,0.09279,0.44352
2026-01-01 14:50,Cell D,78,16.4,65.6,64.0,0.656,158.7,True,0.41336,0.10334,0.49149
2026-01-01 14:50,Cell E,53,11.11,44.5,45.0,0.445,133.3,True,0.33383,0.08335,0.3976
2026-01-01 14:50,Cell F,71,14.86,59.4,58.5,0.594,151.3,True,0.3926,0.09822,0.46927
2026-01-01 14:55,Cell A,97,20.29,81.1,78.0,0.811,177.4,True,0.45716,0.11437,0.54679
2026-01-01 14:55,Cell B,95,19.84,79.4,76.4,0.794,175.2,True,0.4532,0.11324,0.54224
2026-01-01 14:55,Cell C,53,11.18,44.7,45.2,0.447,133.7,True,0.33433,0.08362,0.39641
2026-01-01 14:55,Cell D,76,15.98,63.9,62.5,0.639,156.7,True,0.40779,0.10198,0.485
2026-01-01 14:55,Cell E,42,8.85,35.4,36.9,0.354,122.5,True,0.28898,0.07224,0.34286
2026-01-01 14:55,Cell F,85,17.81,71.2,69.1,0.712,165.5,True,0.43021,0.10761,0.5136
2026-01-01 15:00,Cell A,104,21.69,86.8,83.1,0.868,184.1,True,0.47148,0.11782,0.56491
2026-01-01 15:00,Cell B,86,17.97,71.9,69.7,0.719,166.2,True,0.43261,0.10812,0.51745
2026-01-01 15:00,Cell C,51,10.69,42.8,43.5,0.428,131.3,True,0.32597,0.08142,0.38842
2026-01-01 15:00,Cell D,72,15.17,60.7,59.6,0.607,152.8,True,0.39725,0.09928,0.4712
2026-01-01 15:00,Cell E,37,7.75,31.0,32.9,0.31,117.2,True,0.26451,0.06613,0.3157
2026-01-01 15:00,Cell F,68,14.3,57.2,56.5,0.572,148.6,True,0.38493,0.09623,0.4576
2026-01-01 15:05,Cell A,91,19.15,76.6,73.9,0.766,171.9,True,0.44561,0.1114,0.52938
2026-01-01 15:05,Cell B,90,18.84,75.4,72.8,0.754,170.5,True,0.44223,0.1105,0.52786
2026-01-01 15:05,Cell C,61,12.91,51.6,51.5,0.516,142.0,True,0.36338,0.09092,0.42958
2026-01-01 15:05,Cell D,88,18.52,74.1,71.7,0.741,168.9,True,0.43872,0.10965,0.52102
2026-01-01 15:05,Cell E,50,10.57,42.3,43.1,0.423,130.8,True,0.32339,0.08081,0.38226
2026-01-01 15:05,Cell F,79,16.6,66.4,64.7,0.664,159.7,True,0.41578,0.10394,0.49468
2026-01-01 15:10,Cell A,93,19.52,78.1,75.3,0.781,173.7,True,0.44963,0.11238,0.53541
2026-01-01 15:10,Cell B,89,18.62,74.5,72.0,0.745,169.4,True,0.43979,0.10992,0.52538
2026-01-01 15:10,Cell C,43,9.15,36.6,37.9,0.366,123.9,True,0.2954,0.07385,0.34705
2026-01-01 15:10,Cell D,74,15.62,62.5,61.2,0.625,155.0,True,0.40323,0.10077,0.47742
2026-01-01 15:10,Cell E,46,9.68,38.7,39.8,0.387,126.4,True,0.30617,0.07658,0.36392
2026-01-01 15:10,Cell F,76,15.91,63.6,62.3,0.636,156.4,True,0.40665,0.10173,0.48593
2026-01-01 15:15,Cell A,94,19.6,78.4,75.6,0.784,174.1,True,0.45032,0.11258,0.53992
2026-01-01 15:15,Cell B,98,20.42,81.7,78.5,0.817,178.0,True,0.45899,0.11472,0.55056
2026-01-01 15:15,Cell C,46,9.72,38.9,40.0,0.389,126.6,True,0.30727,0.07678,0.36335
2026-01-01 15:15,Cell D,82,17.17,68.7,66.8,0.687,162.4,True,0.42303,0.10573,0.50493
2026-01-01 15:15,Cell E,37,7.76,31.0,32.9,0.31,117.2,True,0.26451,0.06621,0.3157
2026-01-01 15:15,Cell F,72,15.12,60.5,59.4,0.605,152.6,True,0.39646,0.09908,0.47182
2026-01-01 15:20,Cell A,94,19.64,78.6,75.7,0.786,174.3,True,0.45095,0.11268,0.5393
2026-01-01 15:20,Cell B,85,17.88,71.5,69.4,0.715,165.8,True,0.43124,0.10784,0.51267
2026-01-01 15:20,Cell C,52,10.87,43.5,44.1,0.435,132.2,True,0.32905,0.08222,0.39334
2026-01-01 15:20,Cell D,68,14.29,57.2,56.5,0.572,148.6,True,0.38493,0.09616,0.4576
2026-01-01 15:20,Cell E,43,8.96,35.8,37.3,0.358,123.0,True,0.29106,0.07285,0.34959
2026-01-01 15:20,Cell F,72,15.18,60.7,59.7,0.607,152.9,True,0.39699,0.09928,0.4709
2026-01-01 15:25,Cell A,99,20.64,82.6,79.3,0.826,179.1,True,0.46119,0.11524,0.55276
2026-01-01 15:25,Cell B,87,18.33,73.3,71.0,0.733,168.0,True,0.43631,0.10911,0.51786
2026-01-01 15:25,Cell C,56,11.82,47.3,47.5,0.473,136.7,True,0.34601,0.08647,0.40966
2026-01-01 15:25,Cell D,76,15.86,63.4,62.1,0.634,156.1,True,0.40615,0.1016,0.48687
2026-01-01 15:25,Cell E,49,10.22,40.9,41.8,0.409,129.1,True,0.31681,0.07916,0.37955
2026-01-01 15:25,Cell F,72,15.18,60.7,59.6,0.607,152.8,True,0.39725,0.09935,0.4712
2026-01-01 15:30,Cell A,107,22.4,89.6,85.6,0.896,187.5,True,0.47787,0.11947,0.57067
2026-01-01 15:30,Cell B,86,18.1,72.4,70.2,0.724,166.9,True,0.43379,0.10845,0.51528
2026-01-01 15:30,Cell C,47,9.94,39.8,40.8,0.398,127.7,True,0.31167,0.07784,0.36805
2026-01-01 15:30,Cell D,74,15.5,62.0,60.8,0.62,154.4,True,0.40155,0.10039,0.47927
2026-01-01 15:30,Cell E,37,7.76,31.0,32.9,0.31,117.2,True,0.26451,0.06621,0.3157
2026-01-01 15:30,Cell F,75,15.65,62.6,61.4,0.626,155.1,True,0.40361,0.1009,0.48356
2026-01-01 15:35,Cell A,92,19.17,76.7,74.0,0.767,172.0,True,0.44593,0.11145,0.53488
2026-01-01 15:35,Cell B,86,18.06,72.2,70.0,0.722,166.7,True,0.43311,0.10834,0.5159
2026-01-01 15:35,Cell C,45,9.43,37.7,39.0,0.377,125.3,True,0.30088,0.07526,0.35914
2026-01-01 15:35,Cell D,84,17.57,70.3,68.2,0.703,164.3,True,0.42788,0.10694,0.51126
2026-01-01 15:35,Cell E,48,10.13,40.5,41.5,0.405,128.6,True,0.31493,0.07877,0.37325
2026-01-01 15:35,Cell F,70,14.76,59.1,58.1,0.591,150.9,True,0.39165,0.09781,0.46388
2026-01-01 15:40,Cell A,109,22.71,90.8,86.8,0.908,189.0,True,0.48042,0.12016,0.57672
2026-01-01 15:40,Cell B,86,17.94,71.8,69.6,0.718,166.1,True,0.43227,0.10801,0.51776
2026-01-01 15:40,Cell C,44,9.17,36.7,38.0,0.367,124.0,True,0.29597,0.07395,0.35484
2026-01-01 15:40,Cell D,81,16.98,67.9,66.1,0.679,161.5,True,0.42043,0.10514,0.50155
2026-01-01 15:40,Cell E,47,9.93,39.7,40.7,0.397,127.7,True,0.31088,0.07776,0.36805
2026-01-01 15:40,Cell F,79,16.59,66.4,64.7,0.664,159.6,True,0.41604,0.10395,0.49499
2026-01-01 15:45,Cell A,94,19.71,78.8,76.0,0.788,174.6,True,0.45132,0.11289,0.53837
2026-01-01 15:45,Cell B,91,19.08,76.3,73.7,0.763,171.6,True,0.44464,0.11119,0.5303
2026-01-01 15:45,Cell C,58,12.28,49.1,49.2,0.491,139.0,True,0.35324,0.08835,0.41727
2026-01-01 15:45,Cell D,73,15.33,61.3,60.2,0.613,153.6,True,0.39909,0.0998,0.47526
2026-01-01 15:45,Cell E,48,10.1,40.4,41.4,0.404,128.5,True,0.3144,0.0786,0.37354
2026-01-01 15:45,Cell F,68,14.3,57.2,56.5,0.572,148.6,True,0.38493,0.09623,0.4576
2026-01-01 15:50,Cell A,99,20.67,82.7,79.4,0.827,179.2,True,0.4615,0.11535,0.55246
2026-01-01 15:50,Cell B,93,19.43,77.7,74.9,0.777,173.3,True,0.44836,0.11212,0.53664
2026-01-01 15:50,Cell C,51,10.77,43.1,43.8,0.431,131.7,True,0.32726,0.08178,0.38724
2026-01-01 15:50,Cell D,85,17.73,70.9,68.8,0.709,165.1,True,0.42944,0.10739,0.51484
2026-01-01 15:50,Cell E,49,10.4,41.6,42.4,0.416,129.9,True,0.32025,0.08006,0.37721
2026-01-01 15:50,Cell F,73,15.35,61.4,60.2,0.614,153.7,True,0.39948,0.09987,0.47495
2026-01-01 15:55,Cell A,102,21.42,85.7,82.1,0.857,182.8,True,0.46882,0.11718,0.55799
2026-01-01 15:55,Cell B,96,20.08,80.3,77.3,0.803,176.4,True,0.45522,0.11383,0.54422
2026-01-01 15:55,Cell C,50,10.43,41.7,42.5,0.417,130.1,True,0.32052,0.08017,0.38432
2026-01-01 15:55,Cell D,89,18.55,74.2,71.8,0.742,169.1,True,0.43879,0.1097,0.52632
2026-01-01 15:55,Cell E,46,9.59,38.4,39.5,0.384,126.1,True,0.30452,0.07605,0.36479
2026-01-01 15:55,Cell F,70,14.78,59.1,58.2,0.591,150.9,True,0.39165,0.09795,0.46388
2026-01-01 16:00,Cell A,99,20.79,83.2,79.8,0.832,179.8,True,0.46274,0.11563,0.55061
2026-01-01 16:00,Cell B,90,18.9,75.6,73.1,0.756,170.7,True,0.44288,0.11072,0.52724
2026-01-01 16:00,Cell C,63,13.19,52.8,52.5,0.528,143.3,True,0.36846,0.09204,0.43964
2026-01-01 16:00,Cell D,70,14.69,58.8,57.9,0.588,150.5,True,0.3907,0.09761,0.46512
2026-01-01 16:00,Cell E,47,9.86,39.5,40.5,0.395,127.3,True,0.31029,0.07745,0.36921
2026-01-01 16:00,Cell F,71,14.82,59.3,58.4,0.593,151.2,True,0.3922,0.09802,0.46958
2026-01-01 16:05,Cell A,95,19.81,79.2,76.3,0.792,175.1,True,0.45231,0.11314,0.54255
2026-01-01 16:05,Cell B,89,18.58,74.3,71.9,0.743,169.2,True,0.43913,0.10981,0.526
2026-01-01 16:05,Cell C,57,11.94,47.8,48.0,0.478,137.3,True,0.34814,0.08696,0.41515
2026-01-01 16:05,Cell D,74,15.56,62.3,61.0,0.623,154.7,True,0.40271,0.10058,0.47835
2026-01-01 16:05,Cell E,45,9.58,38.3,39.5,0.383,126.0,True,0.30397,0.07603,0.35714
2026-01-01 16:05,Cell F,65,13.66,54.7,54.2,0.547,145.6,True,0.37569,0.09382,0.44643
2026-01-01 16:10,Cell A,116,24.29,97.1,92.4,0.971,196.6,True,0.4939,0.12355,0.59003
2026-01-01 16:10,Cell B,84,17.59,70.4,68.3,0.704,164.4,True,0.42822,0.107,0.51095
2026-01-01 16:10,Cell C,62,13.04,52.2,51.9,0.522,142.6,True,0.36606,0.09144,0.43478
2026-01-01 16:10,Cell D,91,18.98,75.9,73.3,0.759,171.1,True,0.4436,0.11093,0.53185
2026-01-01 16:10,Cell E,40,8.49,34.0,35.6,0.34,120.7,True,0.28169,0.07034,0.3314
2026-01-01 16:10,Cell F,74,15.44,61.8,60.6,0.618,154.1,True,0.40104,0.10019,0.48021
2026-01-01 16:15,Cell A,105,21.88,87.5,83.8,0.875,185.0,True,0.47297,0.11827,0.56757
2026-01-01 16:15,Cell B,85,17.82,71.3,69.2,0.713,165.5,True,0.43082,0.10767,0.5136
2026-01-01 16:15,Cell C,52,10.99,44.0,44.6,0.44,132.8,True,0.33133,0.08276,0.39157
2026-01-01 16:15,Cell D,77,16.14,64.6,63.1,0.646,157.5,True,0.41016,0.10248,0.48889
2026-01-01 16:15,Cell E,59,12.34,49.4,49.4,0.494,139.2,True,0.35489,0.08865,0.42385
2026-01-01 16:15,Cell F,78,16.37,65.5,63.9,0.655,158.6,True,0.41299,0.10322,0.4918
2026-01-01 16:20,Cell A,101,21.15,84.6,81.2,0.846,181.5,True,0.46612,0.11653,0.55647
2026-01-01 16:20,Cell B,87,18.24,72.9,70.7,0.729,167.5,True,0.43522,0.1089,0.5194
2026-01-01 16:20,Cell C,54,11.26,45.0,45.5,0.45,134.0,True,0.33582,0.08403,0.40299
2026-01-01 16:20,Cell D,74,15.42,61.7,60.5,0.617,154.0,True,0.40065,0.10013,0.48052
2026-01-01 16:20,Cell E,56,11.78,47.1,47.4,0.471,136.6,True,0.3448,0.08624,0.40996
2026-01-01 16:20,Cell F,74,15.5,62.0,60.8,0.62,154.4,True,0.40155,0.10039,0.47927
2026-01-01 16:25,Cell A,101,21.06,84.2,80.8,0.842,181.1,True,0.46494,0.11629,0.5577
2026-01-01 16:25,Cell B,88,18.35,73.4,71.1,0.734,168.1,True,0.43664,0.10916,0.5235
2026-01-01 16:25,Cell C,51,10.69,42.8,43.5,0.428,131.3,True,0.32597,0.08142,0.38842
2026-01-01 16:25,Cell D,83,17.43,69.7,67.7,0.697,163.7,True,0.42578,0.10648,0.50703
2026-01-01 16:25,Cell E,37,7.85,31.4,33.2,0.314,117.7,True,0.26678,0.06669,0.31436
2026-01-01 16:25,Cell F,61,12.82,51.3,51.2,0.513,141.5,True,0.36254,0.0906,0.4311
2026-01-01 16:30,Cell A,95,19.97,79.9,76.9,0.799,175.9,True,0.45424,0.11353,0.54008
2026-01-01 16:30,Cell B,92,19.29,77.1,74.4,0.771,172.6,True,0.4467,0.11176,0.53302
2026-01-01 16:30,Cell C,55,11.64,46.6,46.9,0.466,135.9,True,0.3429,0.08565,0.40471
2026-01-01 16:30,Cell D,84,17.59,70.4,68.3,0.704,164.4,True,0.42822,0.107,0.51095
2026-01-01 16:30,Cell E,37,7.78,31.1,33.0,0.311,117.4,True,0.26491,0.06627,0.31516
2026-01-01 16:30,Cell F,70,14.67,58.7,57.8,0.587,150.4,True,0.39029,0.09754,0.46543
2026-01-01 16:35,Cell A,95,19.99,79.9,76.9,0.799,175.9,True,0.45424,0.11364,0.54008
2026-01-01 16:35,Cell B,79,16.56,66.2,64.6,0.662,159.5,True,0.41505,0.10382,0.4953
2026-01-01 16:35,Cell C,59,12.45,49.8,49.8,0.498,139.8,True,0.35622,0.08906,0.42203
2026-01-01 16:35,Cell D,80,16.71,66.9,65.2,0.669,160.2,True,0.4176,0.10431,0.49938
2026-01-01 16:35,Cell E,44,9.27,37.1,38.4,0.371,124.5,True,0.29799,0.07446,0.35341
2026-01-01 16:35,Cell F,65,13.63,54.5,54.1,0.545,145.4,True,0.37483,0.09374,0.44704
2026-01-01 16:40,Cell A,97,20.34,81.4,78.2,0.814,177.6,True,0.45833,0.11453,0.54617
2026-01-01 16:40,Cell B,91,19.03,76.1,73.5,0.761,171.4,True,0.44399,0.11103,0.53092
2026-01-01 16:40,Cell C,58,12.23,48.9,49.0,0.489,138.7,True,0.35256,0.08818,0.41817
2026-01-01 16:40,Cell D,84,17.54,70.2,68.1,0.702,164.2,True,0.42753,0.10682,0.51157
2026-01-01 16:40,Cell E,41,8.55,34.2,35.8,0.342,121.0,True,0.28264,0.07066,0.33884
2026-01-01 16:40,Cell F,79,16.53,66.1,64.5,0.661,159.3,True,0.41494,0.10377,0.49592
2026-01-01 16:45,Cell A,102,21.27,85.1,81.6,0.851,182.1,True,0.46733,0.1168,0.56013
2026-01-01 16:45,Cell B,83,17.41,69.6,67.7,0.696,163.6,True,0.42543,0.10642,0.50733
2026-01-01 16:45,Cell C,60,12.68,50.7,50.6,0.507,140.8,True,0.36009,0.09006,0.42614
2026-01-01 16:45,Cell D,79,16.52,66.1,64.5,0.661,159.3,True,0.41494,0.1037,0.49592
2026-01-01 16:45,Cell E,43,9.05,36.2,37.6,0.362,123.4,True,0.29335,0.07334,0.34846
2026-01-01 16:45,Cell F,65,13.73,54.9,54.4,0.549,145.9,True,0.37629,0.09411,0.44551
2026-01-01 16:50,Cell A,100,21.04,84.2,80.7,0.842,181.0,True,0.46519,0.11624,0.55249
2026-01-01 16:50,Cell B,91,19.04,76.1,73.5,0.761,171.4,True,0.44399,0.11109,0.53092
2026-01-01 16:50,Cell C,49,10.34,41.3,42.2,0.413,129.6,True,0.31867,0.07978,0.37809
2026-01-01 16:50,Cell D,82,17.21,68.9,67.0,0.689,162.6,True,0.42374,0.10584,0.50431
2026-01-01 16:50,Cell E,49,10.27,41.1,42.0,0.411,129.3,True,0.31787,0.07943,0.37896
2026-01-01 16:50,Cell F,78,16.33,65.3,63.8,0.653,158.4,True,0.41225,0.10309,0.49242
2026-01-01 16:55,Cell A,105,21.96,87.8,84.1,0.878,185.4,True,0.47357,0.11845,0.56634
2026-01-01 16:55,Cell B,86,18.11,72.4,70.2,0.724,166.9,True,0.43379,0.10851,0.51528
2026-01-01 16:55,Cell C,62,12.95,51.8,51.6,0.518,142.2,True,0.36428,0.09107,0.43601
2026-01-01 16:55,Cell D,82,17.18,68.7,66.9,0.687,162.5,True,0.42277,0.10572,0.50462
2026-01-01 16:55,Cell E,36,7.71,30.8,32.7,0.308,117.0,True,0.26325,0.0659,0.30769
2026-01-01 16:55,Cell F,81,17.04,68.1,66.3,0.681,161.8,True,0.42089,0.10532,0.50062
2026-01-01 17:00,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 17:00,Cell B,107,22.46,89.8,85.9,0.898,187.8,True,0.47817,0.1196,0.56976
2026-01-01 17:00,Cell C,58,12.21,48.8,48.9,0.488,138.6,True,0.35209,0.0881,0.41847
2026-01-01 17:00,Cell D,98,20.42,81.7,78.5,0.817,178.0,True,0.45899,0.11472,0.55056
2026-01-01 17:00,Cell E,53,11.12,44.5,45.0,0.445,133.4,True,0.33358,0.08336,0.3973
2026-01-01 17:00,Cell F,84,17.59,70.4,68.3,0.704,164.4,True,0.42822,0.107,0.51095
2026-01-01 17:05,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 17:05,Cell B,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 17:05,Cell C,61,12.83,51.3,51.2,0.513,141.6,True,0.36229,0.09061,0.43079
2026-01-01 17:05,Cell D,101,21.19,84.8,81.3,0.848,181.7,True,0.4667,0.11662,0.55586
2026-01-01 17:05,Cell E,57,11.96,47.8,48.1,0.478,137.4,True,0.34789,0.08705,0.41485
2026-01-01 17:05,Cell F,102,21.38,85.5,82.0,0.855,182.6,True,0.46824,0.11709,0.5586
2026-01-01 17:10,Cell A,119,24.9,99.6,94.6,0.996,199.5,True,0.49925,0.12481,0.59649
2026-01-01 17:10,Cell B,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 17:10,Cell C,66,13.95,55.8,55.2,0.558,146.9,True,0.37985,0.09496,0.44929
2026-01-01 17:10,Cell D,102,21.41,85.6,82.1,0.856,182.8,True,0.46827,0.11712,0.55799
2026-01-01 17:10,Cell E,63,13.18,52.7,52.5,0.527,143.3,True,0.36776,0.09197,0.43964
2026-01-01 17:10,Cell F,99,20.83,83.3,80.0,0.833,180.0,True,0.46278,0.11572,0.55
2026-01-01 17:15,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 17:15,Cell B,113,23.7,94.8,90.3,0.948,193.7,True,0.48942,0.12235,0.58338
2026-01-01 17:15,Cell C,63,13.32,53.3,52.9,0.533,143.9,True,0.3704,0.09256,0.4378
2026-01-01 17:15,Cell D,110,23.12,92.5,88.2,0.925,191.0,True,0.48429,0.12105,0.57592
2026-01-01 17:15,Cell E,65,13.71,54.9,54.4,0.549,145.8,True,0.37654,0.09403,0.44582
2026-01-01 17:15,Cell F,98,20.54,82.2,78.9,0.822,178.6,True,0.46025,0.11501,0.54871
2026-01-01 17:20,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 17:20,Cell B,108,22.57,90.3,86.3,0.903,188.4,True,0.4793,0.1198,0.57325
2026-01-01 17:20,Cell C,67,14.15,56.6,55.9,0.566,147.9,True,0.38269,0.09567,0.45301
2026-01-01 17:20,Cell D,102,21.39,85.6,82.0,0.856,182.7,True,0.46853,0.11708,0.55829
2026-01-01 17:20,Cell E,69,14.48,57.9,57.1,0.579,149.5,True,0.38729,0.09686,0.46154
2026-01-01 17:20,Cell F,95,19.8,79.2,76.3,0.792,175.0,True,0.45257,0.11314,0.54286
2026-01-01 17:25,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 17:25,Cell B,104,21.69,86.8,83.1,0.868,184.1,True,0.47148,0.11782,0.56491
2026-01-01 17:25,Cell C,68,14.21,56.8,56.2,0.568,148.2,True,0.38327,0.09588,0.45884
2026-01-01 17:25,Cell D,98,20.58,82.3,79.1,0.823,178.8,True,0.46029,0.1151,0.5481
2026-01-01 17:25,Cell E,56,11.8,47.2,47.5,0.472,136.6,True,0.34553,0.08638,0.40996
